StatusDate,Amount,StatusTime,location,state,city,zip,Y,X,zipA,monthn,year,day,compid,id
15Feb2017,99,9:24:00,074,OK,Lindsay,73052,34.840396,-97.607974,-97.607974-34.840396,2,2017,15,1,1977
08Dec2017,429,18:30:00,207,CA,Coachella,92236,33.68036,-116.178246,-116.178246-33.68036,12,2017,8,1,2000
27Oct2017,227,18:34:00,220,WY,Cheyenne,82007,41.111908,-104.863666,-104.863666-41.111908,10,2017,27,1,2012
26Mar2018,74,12:05:00,225,AL,Evergreen,36401,31.430309,-86.956166,-86.956166-31.430309,3,2018,26,1,2016
26Mar2018,40,16:31:00,225,AL,Evergreen,36401,31.430309,-86.956166,-86.956166-31.430309,3,2018,26,1,2016
26Mar2018,44,16:57:00,225,AL,Evergreen,36401,31.430309,-86.956166,-86.956166-31.430309,3,2018,26,1,2016
10Mar2018,70,19:22:00,225,AL,Evergreen,36401,31.430309,-86.956166,-86.956166-31.430309,3,2018,10,1,2016
11Mar2018,24,1:57:00,225,AL,Evergreen,36401,31.430309,-86.956166,-86.956166-31.430309,3,2018,11,1,2016
11Mar2018,70,4:36:00,225,AL,Evergreen,36401,31.430309,-86.956166,-86.956166-31.430309,3,2018,11,1,2016
06May2017,292,18:12:00,225,AL,Evergreen,36401,31.430309,-86.956166,-86.956166-31.430309,5,2017,6,1,2016
11Mar2018,160,20:47:00,225,AL,Evergreen,36401,31.430309,-86.956166,-86.956166-31.430309,3,2018,11,1,2016
11Mar2018,114,16:08:00,225,AL,Evergreen,36401,31.430309,-86.956166,-86.956166-31.430309,3,2018,11,1,2016
11Mar2018,17,17:10:00,225,AL,Evergreen,36401,31.430309,-86.956166,-86.956166-31.430309,3,2018,11,1,2016
12Mar2018,70,2:30:00,225,AL,Evergreen,36401,31.430309,-86.956166,-86.956166-31.430309,3,2018,12,1,2016
12Mar2018,60,6:20:00,225,AL,Evergreen,36401,31.430309,-86.956166,-86.956166-31.430309,3,2018,12,1,2016
05Apr2017,34,8:31:00,228,FL,Auburndale,33868,28.195584,-81.831716,-81.831716-28.195584,4,2017,5,1,2019
22Oct2017,17,16:24:00,231,TX,Hillsboro,76645,32.01474,-97.10886,-97.10886-32.01474,10,2017,22,1,2022
24Oct2017,40,20:46:00,231,TX,Hillsboro,76645,32.01474,-97.10886,-97.10886-32.01474,10,2017,24,1,2022
22Mar2017,374,16:07:00,234,TX,Katy,77494,29.753968,-95.810176,-95.810176-29.753968,3,2017,22,1,2024
15Jan2017,97,21:19:00,242,TX,Von Ormy,78073,29.254866,-98.613495,-98.613495-29.254866,1,2017,15,1,2031
06Apr2017,87,22:16:00,242,TX,Von Ormy,78073,29.254866,-98.613495,-98.613495-29.254866,4,2017,6,1,2031
05May2017,157,6:48:00,259,NM,Las Cruces,88004,32.333848,-106.719414,-106.719414-32.333848,5,2017,5,1,2047
12Feb2017,114,19:51:00,261,TX,Amarillo,79110,35.149965,-101.872798,-101.872798-35.149965,2,2017,12,1,2049
19Dec2017,298,16:32:00,262,NM,Tucumcari,88401,35.169863,-103.720274,-103.720274-35.169863,12,2017,19,1,2050
30Jan2017,105,12:05:00,263,OK,Lawton,73501,34.61124,-98.39599,-98.39599-34.61124,1,2017,30,1,2051
29Apr2017,92,10:47:00,263,OK,Lawton,73501,34.61124,-98.39599,-98.39599-34.61124,4,2017,29,1,2051
29Apr2017,96,14:24:00,263,OK,Lawton,73501,34.61124,-98.39599,-98.39599-34.61124,4,2017,29,1,2051
07Apr2017,10,10:17:00,263,OK,Lawton,73501,34.61124,-98.39599,-98.39599-34.61124,4,2017,7,1,2051
07Apr2017,22,10:21:00,263,OK,Lawton,73501,34.61124,-98.39599,-98.39599-34.61124,4,2017,7,1,2051
07Apr2017,7,0:00:00,263,OK,Lawton,73501,34.61124,-98.39599,-98.39599-34.61124,4,2017,7,1,2051
07Apr2017,60,10:56:00,263,OK,Lawton,73501,34.61124,-98.39599,-98.39599-34.61124,4,2017,7,1,2051
08Apr2017,37,13:39:00,263,OK,Lawton,73501,34.61124,-98.39599,-98.39599-34.61124,4,2017,8,1,2051
08Apr2017,27,14:00:00,263,OK,Lawton,73501,34.61124,-98.39599,-98.39599-34.61124,4,2017,8,1,2051
13Apr2017,85,16:32:00,263,OK,Lawton,73501,34.61124,-98.39599,-98.39599-34.61124,4,2017,13,1,2051
11Apr2017,77,10:54:00,263,OK,Lawton,73501,34.61124,-98.39599,-98.39599-34.61124,4,2017,11,1,2051
26Aug2017,38,20:15:00,264,TX,Luling,78648,29.678992,-97.646226,-97.646226-29.678992,8,2017,26,1,2052
12Feb2017,152,11:25:00,280,AZ,Buckeye,85326,33.382557,-112.568263,-112.568263-33.382557,2,2017,12,1,2068
08Nov2017,180,0:00:00,284,TX,Edinburg,78541,26.295361,-98.16343,-98.16343-26.295361,11,2017,8,1,2072
07Nov2017,120,0:00:00,284,TX,Edinburg,78541,26.295361,-98.16343,-98.16343-26.295361,11,2017,7,1,2072
15Jan2018,129,12:42:00,284,TX,Edinburg,78541,26.295361,-98.16343,-98.16343-26.295361,1,2018,15,1,2072
11Jan2018,44,19:29:00,287,TX,Van Horn,75790,32.52924,-95.63749,-95.63749-32.52924,1,2018,11,1,2075
11Jan2018,74,19:42:00,287,TX,Van Horn,75790,32.52924,-95.63749,-95.63749-32.52924,1,2018,11,1,2075
11Jan2018,116,20:22:00,287,TX,Van Horn,75790,32.52924,-95.63749,-95.63749-32.52924,1,2018,11,1,2075
15Jan2018,62,17:13:00,294,TX,Dallas,75232,32.65564,-96.842603,-96.842603-32.65564,1,2018,15,1,2082
12Jan2017,26,8:24:00,303,KY,Waddy,40076,38.149878,-85.06148,-85.06148-38.149878,1,2017,12,1,2091
06Apr2017,140,17:41:00,330,TN,Baxter,38544,36.156092,-85.640158,-85.640158-36.156092,4,2017,6,1,2118
25Mar2017,110,15:39:00,334,ID,Heyburn,83336,42.562718,-113.763959,-113.763959-42.562718,3,2017,25,1,2122
20Feb2017,23,14:26:00,337,MN,Albert Lea,56007,43.650835,-93.371347,-93.371347-43.650835,2,2017,20,1,2125
16Nov2017,60,23:12:00,359,GA,Emerson,30121,34.228469,-84.789525,-84.789525-34.228469,11,2017,16,1,2146
15Feb2017,70,7:13:00,359,GA,Emerson,30121,34.228469,-84.789525,-84.789525-34.228469,2,2017,15,1,2146
16Feb2017,79,21:26:00,359,GA,Emerson,30121,34.228469,-84.789525,-84.789525-34.228469,2,2017,16,1,2146
01Apr2017,91,10:48:00,359,GA,Emerson,30121,34.228469,-84.789525,-84.789525-34.228469,4,2017,1,1,2146
01Apr2017,49,14:21:00,359,GA,Emerson,30121,34.228469,-84.789525,-84.789525-34.228469,4,2017,1,1,2146
03Apr2017,17,0:09:00,359,GA,Emerson,30121,34.228469,-84.789525,-84.789525-34.228469,4,2017,3,1,2146
03Apr2017,63,8:41:00,359,GA,Emerson,30121,34.228469,-84.789525,-84.789525-34.228469,4,2017,3,1,2146
03Apr2017,97,11:14:00,359,GA,Emerson,30121,34.228469,-84.789525,-84.789525-34.228469,4,2017,3,1,2146
03Apr2017,67,17:05:00,359,GA,Emerson,30121,34.228469,-84.789525,-84.789525-34.228469,4,2017,3,1,2146
13Apr2017,104,9:52:00,359,GA,Emerson,30121,34.228469,-84.789525,-84.789525-34.228469,4,2017,13,1,2146
16Apr2017,42,21:47:00,359,GA,Emerson,30121,34.228469,-84.789525,-84.789525-34.228469,4,2017,16,1,2146
18Apr2017,11,4:32:00,359,GA,Emerson,30121,34.228469,-84.789525,-84.789525-34.228469,4,2017,18,1,2146
03Apr2017,25,20:54:00,359,GA,Emerson,30121,34.228469,-84.789525,-84.789525-34.228469,4,2017,3,1,2146
04Apr2017,51,19:59:00,359,GA,Emerson,30121,34.228469,-84.789525,-84.789525-34.228469,4,2017,4,1,2146
04Apr2017,36,21:18:00,359,GA,Emerson,30121,34.228469,-84.789525,-84.789525-34.228469,4,2017,4,1,2146
05Apr2017,68,9:32:00,359,GA,Emerson,30121,34.228469,-84.789525,-84.789525-34.228469,4,2017,5,1,2146
05Apr2017,15,9:54:00,359,GA,Emerson,30121,34.228469,-84.789525,-84.789525-34.228469,4,2017,5,1,2146
06Apr2017,80,7:10:00,359,GA,Emerson,30121,34.228469,-84.789525,-84.789525-34.228469,4,2017,6,1,2146
06Apr2017,64,11:33:00,359,GA,Emerson,30121,34.228469,-84.789525,-84.789525-34.228469,4,2017,6,1,2146
06Apr2017,35,19:03:00,359,GA,Emerson,30121,34.228469,-84.789525,-84.789525-34.228469,4,2017,6,1,2146
04Apr2017,80,7:38:00,359,GA,Emerson,30121,34.228469,-84.789525,-84.789525-34.228469,4,2017,4,1,2146
07Apr2017,65,8:44:00,359,GA,Emerson,30121,34.228469,-84.789525,-84.789525-34.228469,4,2017,7,1,2146
09Apr2017,19,17:48:00,359,GA,Emerson,30121,34.228469,-84.789525,-84.789525-34.228469,4,2017,9,1,2146
10Apr2017,25,22:57:00,359,GA,Emerson,30121,34.228469,-84.789525,-84.789525-34.228469,4,2017,10,1,2146
10Apr2017,14,6:05:00,359,GA,Emerson,30121,34.228469,-84.789525,-84.789525-34.228469,4,2017,10,1,2146
10Apr2017,125,11:40:00,359,GA,Emerson,30121,34.228469,-84.789525,-84.789525-34.228469,4,2017,10,1,2146
11Apr2017,34,23:50:00,359,GA,Emerson,30121,34.228469,-84.789525,-84.789525-34.228469,4,2017,11,1,2146
20Jan2017,145,14:19:00,374,CA,Barstow,92311,34.887322,-117.037597,-117.037597-34.887322,1,2017,20,1,2161
22Jan2017,122,21:25:00,374,CA,Barstow,92311,34.887322,-117.037597,-117.037597-34.887322,1,2017,22,1,2161
23Jan2017,169,8:53:00,374,CA,Barstow,92311,34.887322,-117.037597,-117.037597-34.887322,1,2017,23,1,2161
23Jan2017,119,9:07:00,374,CA,Barstow,92311,34.887322,-117.037597,-117.037597-34.887322,1,2017,23,1,2161
25Jun2017,567,10:41:00,379,FL,Lee,32059,30.365439,-83.263804,-83.263804-30.365439,6,2017,25,1,2166
18Nov2017,89,1:29:00,380,TX,Rhome,76078,33.046961,-97.472602,-97.472602-33.046961,11,2017,18,1,2167
24Jan2018,218,21:36:00,386,AZ,Lake Havasu,86404,34.518339,-114.324094,-114.324094-34.518339,1,2018,24,1,2173
17Feb2018,300,11:42:00,419,TX,Houston,77009,29.796922,-95.368503,-95.368503-29.796922,2,2018,17,1,2201
30Mar2017,147,17:10:00,419,TX,Houston,77009,29.796922,-95.368503,-95.368503-29.796922,3,2017,30,1,2201
30Mar2017,113,17:15:00,419,TX,Houston,77009,29.796922,-95.368503,-95.368503-29.796922,3,2017,30,1,2201
30Mar2017,86,17:57:00,419,TX,Houston,77009,29.796922,-95.368503,-95.368503-29.796922,3,2017,30,1,2201
03May2017,116,7:16:00,419,TX,Houston,77009,29.796922,-95.368503,-95.368503-29.796922,5,2017,3,1,2201
03May2017,118,7:21:00,419,TX,Houston,77009,29.796922,-95.368503,-95.368503-29.796922,5,2017,3,1,2201
03May2017,250,7:37:00,419,TX,Houston,77009,29.796922,-95.368503,-95.368503-29.796922,5,2017,3,1,2201
13May2017,105,0:52:00,419,TX,Houston,77009,29.796922,-95.368503,-95.368503-29.796922,5,2017,13,1,2201
13May2017,95,1:15:00,419,TX,Houston,77009,29.796922,-95.368503,-95.368503-29.796922,5,2017,13,1,2201
24Jan2017,197,16:36:00,427,OH,Dayton,45417,39.75581,-84.240573,-84.240573-39.75581,1,2017,24,1,2205
30Jan2018,25,16:40:00,447,TX,El Paso,79821,31.970939,-106.597447,-106.597447-31.970939,1,2018,30,1,2212
30Jan2018,75,17:21:00,447,TX,El Paso,79821,31.970939,-106.597447,-106.597447-31.970939,1,2018,30,1,2212
30Jan2018,75,19:58:00,447,TX,El Paso,79821,31.970939,-106.597447,-106.597447-31.970939,1,2018,30,1,2212
30Mar2017,77,5:14:00,456,OH,Perrysburg,43551,41.542639,-83.597702,-83.597702-41.542639,3,2017,30,1,2221
01Aug2017,14,15:42:00,458,MO,Strafford,65757,37.271244,-93.115517,-93.115517-37.271244,8,2017,1,1,2223
03Apr2017,14,18:15:00,458,MO,Strafford,65757,37.271244,-93.115517,-93.115517-37.271244,4,2017,3,1,2223
04Apr2017,23,2:36:00,458,MO,Strafford,65757,37.271244,-93.115517,-93.115517-37.271244,4,2017,4,1,2223
28Aug2017,85,21:31:00,463,TX,Sequin,78155,29.56666,-97.965413,-97.965413-29.56666,8,2017,28,1,2227
28Sep2017,26,9:26:00,466,AL,Jasper,35501,33.842149,-87.274833,-87.274833-33.842149,9,2017,28,1,2229
29Sep2017,14,12:34:00,466,AL,Jasper,35501,33.842149,-87.274833,-87.274833-33.842149,9,2017,29,1,2229
22Aug2017,37,17:49:00,466,AL,Jasper,35501,33.842149,-87.274833,-87.274833-33.842149,8,2017,22,1,2229
04Dec2017,130,18:05:00,507,NC,Salisbury,28146,35.630497,-80.432818,-80.432818-35.630497,12,2017,4,1,2250
20Sep2017,85,20:41:00,517,CO,Grand Junction,81505,39.107861,-108.607362,-108.607362-39.107861,9,2017,20,1,2252
20Sep2017,59,23:32:00,517,CO,Grand Junction,81505,39.107861,-108.607362,-108.607362-39.107861,9,2017,20,1,2252
19Oct2017,83,19:10:00,517,CO,Grand Junction,81505,39.107861,-108.607362,-108.607362-39.107861,10,2017,19,1,2252
19Oct2017,34,20:56:00,517,CO,Grand Junction,81505,39.107861,-108.607362,-108.607362-39.107861,10,2017,19,1,2252
09Dec2017,31,14:44:00,537,MD,Cumberland,21502,39.596959,-78.834511,-78.834511-39.596959,12,2017,9,1,2258
09Dec2017,62,19:25:00,537,MD,Cumberland,21502,39.596959,-78.834511,-78.834511-39.596959,12,2017,9,1,2258
10Nov2017,81,21:09:00,538,CA,Lodi,95242,38.127032,-121.322128,-121.322128-38.127032,11,2017,10,1,2259
12Oct2017,64,14:19:00,559,MS,Indianola,38751,33.452442,-90.645728,-90.645728-33.452442,10,2017,12,1,2266
12Oct2017,92,15:08:00,559,MS,Indianola,38751,33.452442,-90.645728,-90.645728-33.452442,10,2017,12,1,2266
12Oct2017,64,15:56:00,559,MS,Indianola,38751,33.452442,-90.645728,-90.645728-33.452442,10,2017,12,1,2266
07May2017,80,18:02:00,564,MS,Columbus,39702,33.438653,-88.346866,-88.346866-33.438653,5,2017,7,1,2269
24Jan2017,129,20:18:00,665,TX,Angleton,77515,29.168122,-95.425065,-95.425065-29.168122,1,2017,24,1,2341
27Apr2017,21,10:09:00,665,TX,Angleton,77515,29.168122,-95.425065,-95.425065-29.168122,4,2017,27,1,2341
27Apr2017,14,10:17:00,665,TX,Angleton,77515,29.168122,-95.425065,-95.425065-29.168122,4,2017,27,1,2341
27Apr2017,7,10:23:00,665,TX,Angleton,77515,29.168122,-95.425065,-95.425065-29.168122,4,2017,27,1,2341
27Apr2017,10,10:45:00,665,TX,Angleton,77515,29.168122,-95.425065,-95.425065-29.168122,4,2017,27,1,2341
01Aug2017,55,4:10:00,671,AR,Blytheville,72315,35.94318,-89.89932,-89.89932-35.94318,8,2017,1,1,2345
29Sep2017,145,23:31:00,003,OH,Austintown,44515,41.099874,-80.751233,-80.751233-41.099874,9,2017,29,2,3
03Jun2017,212,15:08:00,003,OH,Austintown,44515,41.099874,-80.751233,-80.751233-41.099874,6,2017,3,2,3
18Mar2017,87,12:57:00,006,OH,Cambridge,43725,40.027358,-81.593383,-81.593383-40.027358,3,2017,18,2,5
06Mar2018,130,23:40:00,011,OH,North Lima,44452,40.952505,-80.658498,-80.658498-40.952505,3,2018,6,2,8
10Oct2017,152,0:02:00,012,OH,Perrysburg,43551,41.542639,-83.597702,-83.597702-41.542639,10,2017,10,2,9
31Aug2017,106,3:28:00,013,OH,Seville,44273,41.027572,-81.883128,-81.883128-41.027572,8,2017,31,2,10
16Nov2017,100,4:06:00,016,OH,Wilmington,45177,39.453237,-83.843068,-83.843068-39.453237,11,2017,16,2,13
29Dec2017,87,4:49:00,017,MI,Battle Creek,49014,42.312625,-85.106599,-85.106599-42.312625,12,2017,29,2,14
28Feb2018,104,2:36:47,021,MI,Dexter,48130,42.353665,-83.897388,-83.897388-42.353665,2,2018,28,2,15
09Jun2017,144,15:30:00,040,WI,Oak Creek,53154,42.88606,-87.903062,-87.903062-42.88606,6,2017,9,2,28
11Jan2017,95,3:22:33,041,KY,Mt. Sterling,40353,38.057445,-83.934406,-83.934406-38.057445,1,2017,11,2,29
31Jan2017,135,16:04:00,048,KY,Glendale,42740,37.591766,-85.93973,-85.93973-37.591766,1,2017,31,2,34
29Sep2017,180,22:59:00,049,KY,Oak Grove,42262,36.677845,-87.447679,-87.447679-36.677845,9,2017,29,2,35
05Oct2017,297,22:15:32,049,KY,Oak Grove,42262,36.677845,-87.447679,-87.447679-36.677845,10,2017,5,2,35
20Jan2018,233,12:43:12,049,KY,Oak Grove,42262,36.677845,-87.447679,-87.447679-36.677845,1,2018,20,2,35
21Jan2018,45,8:28:02,049,KY,Oak Grove,42262,36.677845,-87.447679,-87.447679-36.677845,1,2018,21,2,35
22Jan2018,93,12:47:11,049,KY,Oak Grove,42262,36.677845,-87.447679,-87.447679-36.677845,1,2018,22,2,35
22Jan2018,27,15:32:01,049,KY,Oak Grove,42262,36.677845,-87.447679,-87.447679-36.677845,1,2018,22,2,35
22Jan2018,23,15:53:01,049,KY,Oak Grove,42262,36.677845,-87.447679,-87.447679-36.677845,1,2018,22,2,35
22Jan2018,76,18:04:01,049,KY,Oak Grove,42262,36.677845,-87.447679,-87.447679-36.677845,1,2018,22,2,35
06Aug2017,62,12:17:12,049,KY,Oak Grove,42262,36.677845,-87.447679,-87.447679-36.677845,8,2017,6,2,35
06Aug2017,118,12:24:11,049,KY,Oak Grove,42262,36.677845,-87.447679,-87.447679-36.677845,8,2017,6,2,35
06Aug2017,66,12:34:21,049,KY,Oak Grove,42262,36.677845,-87.447679,-87.447679-36.677845,8,2017,6,2,35
10Feb2018,99,10:43:00,049,KY,Oak Grove,42262,36.677845,-87.447679,-87.447679-36.677845,2,2018,10,2,35
23Feb2018,56,16:16:00,049,KY,Oak Grove,42262,36.677845,-87.447679,-87.447679-36.677845,2,2018,23,2,35
18Apr2017,31,6:47:00,049,KY,Oak Grove,42262,36.677845,-87.447679,-87.447679-36.677845,4,2017,18,2,35
18Apr2017,73,8:38:00,049,KY,Oak Grove,42262,36.677845,-87.447679,-87.447679-36.677845,4,2017,18,2,35
18Apr2017,17,9:14:00,049,KY,Oak Grove,42262,36.677845,-87.447679,-87.447679-36.677845,4,2017,18,2,35
21Apr2017,172,23:29:15,049,KY,Oak Grove,42262,36.677845,-87.447679,-87.447679-36.677845,4,2017,21,2,35
02May2017,133,19:19:00,049,KY,Oak Grove,42262,36.677845,-87.447679,-87.447679-36.677845,5,2017,2,2,35
03Feb2018,183,8:03:00,052,TN,Lavergne,37086,36.013661,-86.565021,-86.565021-36.013661,2,2018,3,2,38
02Mar2017,600,18:00:00,057,NC,Mebane,27302,36.089915,-79.285944,-79.285944-36.089915,3,2017,2,2,41
01Mar2017,900,0:00:00,057,NC,Mebane,27302,36.089915,-79.285944,-79.285944-36.089915,3,2017,1,2,41
22Jan2018,124,16:45:59,062,SC,Florence,29506,34.2099,-79.73412,-79.73412-34.2099,1,2018,22,2,45
20Jul2017,567,0:35:00,062,SC,Florence,29506,34.2099,-79.73412,-79.73412-34.2099,7,2017,20,2,45
13May2017,726,20:19:58,062,SC,Florence,29506,34.2099,-79.73412,-79.73412-34.2099,5,2017,13,2,45
13May2017,496,20:53:18,062,SC,Florence,29506,34.2099,-79.73412,-79.73412-34.2099,5,2017,13,2,45
07Dec2017,208,22:19:13,067,GA,Cartersville,30121,34.228469,-84.789525,-84.789525-34.228469,12,2017,7,2,50
17Dec2017,229,16:55:00,067,GA,Cartersville,30121,34.228469,-84.789525,-84.789525-34.228469,12,2017,17,2,50
05Jul2017,155,23:38:01,068,GA,Dublin,31021,32.542986,-82.909684,-82.909684-32.542986,7,2017,5,2,51
08Jan2017,69,14:27:06,068,GA,Dublin,31021,32.542986,-82.909684,-82.909684-32.542986,1,2017,8,2,51
09Jan2017,22,3:35:00,068,GA,Dublin,31021,32.542986,-82.909684,-82.909684-32.542986,1,2017,9,2,51
09Jan2017,19,8:32:00,068,GA,Dublin,31021,32.542986,-82.909684,-82.909684-32.542986,1,2017,9,2,51
09Jan2017,39,20:42:00,068,GA,Dublin,31021,32.542986,-82.909684,-82.909684-32.542986,1,2017,9,2,51
16Jan2017,31,4:27:00,068,GA,Dublin,31021,32.542986,-82.909684,-82.909684-32.542986,1,2017,16,2,51
16Jan2017,44,13:14:00,068,GA,Dublin,31021,32.542986,-82.909684,-82.909684-32.542986,1,2017,16,2,51
16Jan2017,114,13:27:00,068,GA,Dublin,31021,32.542986,-82.909684,-82.909684-32.542986,1,2017,16,2,51
02Jun2017,122,11:22:00,079,LA,Denham Springs,70726,30.495187,-90.921746,-90.921746-30.495187,6,2017,2,2,59
29Jun2017,81,15:26:00,088,FL,Cocoa,32926,28.387668,-80.791132,-80.791132-28.387668,6,2017,29,2,63
12Jul2017,34,12:23:00,088,FL,Cocoa,32926,28.387668,-80.791132,-80.791132-28.387668,7,2017,12,2,63
12Jul2017,21,12:42:00,088,FL,Cocoa,32926,28.387668,-80.791132,-80.791132-28.387668,7,2017,12,2,63
12Jul2017,58,12:54:00,088,FL,Cocoa,32926,28.387668,-80.791132,-80.791132-28.387668,7,2017,12,2,63
12Jul2017,86,13:11:00,088,FL,Cocoa,32926,28.387668,-80.791132,-80.791132-28.387668,7,2017,12,2,63
12Jul2017,64,13:44:00,088,FL,Cocoa,32926,28.387668,-80.791132,-80.791132-28.387668,7,2017,12,2,63
12Jul2017,135,14:02:00,088,FL,Cocoa,32926,28.387668,-80.791132,-80.791132-28.387668,7,2017,12,2,63
12Jul2017,67,14:31:00,088,FL,Cocoa,32926,28.387668,-80.791132,-80.791132-28.387668,7,2017,12,2,63
03Aug2017,166,4:33:00,088,FL,Cocoa,32926,28.387668,-80.791132,-80.791132-28.387668,8,2017,3,2,63
19Jul2017,55,6:52:06,090,FL,Fort Pierce,34945,27.42497,-80.450133,-80.450133-27.42497,7,2017,19,2,65
12Aug2017,66,13:29:00,090,FL,Fort Pierce,34945,27.42497,-80.450133,-80.450133-27.42497,8,2017,12,2,65
12Aug2017,30,13:34:00,090,FL,Fort Pierce,34945,27.42497,-80.450133,-80.450133-27.42497,8,2017,12,2,65
12Aug2017,38,13:47:00,090,FL,Fort Pierce,34945,27.42497,-80.450133,-80.450133-27.42497,8,2017,12,2,65
12Aug2017,45,15:23:00,090,FL,Fort Pierce,34945,27.42497,-80.450133,-80.450133-27.42497,8,2017,12,2,65
12Aug2017,13,15:28:00,090,FL,Fort Pierce,34945,27.42497,-80.450133,-80.450133-27.42497,8,2017,12,2,65
20Apr2017,68,23:32:00,090,FL,Fort Pierce,34945,27.42497,-80.450133,-80.450133-27.42497,4,2017,20,2,65
23May2017,41,1:02:00,090,FL,Fort Pierce,34945,27.42497,-80.450133,-80.450133-27.42497,5,2017,23,2,65
23May2017,44,0:00:00,090,FL,Fort Pierce,34945,27.42497,-80.450133,-80.450133-27.42497,5,2017,23,2,65
31May2017,111,19:09:38,090,FL,Fort Pierce,34945,27.42497,-80.450133,-80.450133-27.42497,5,2017,31,2,65
01Jun2017,96,20:34:48,090,FL,Fort Pierce,34945,27.42497,-80.450133,-80.450133-27.42497,6,2017,1,2,65
12Aug2017,215,20:10:00,092,FL,Ocala,34482,29.229052,-82.306676,-82.306676-29.229052,8,2017,12,2,67
07Jan2017,74,11:44:00,092,FL,Ocala,34482,29.229052,-82.306676,-82.306676-29.229052,1,2017,7,2,67
07Jan2017,27,19:21:00,092,FL,Ocala,34482,29.229052,-82.306676,-82.306676-29.229052,1,2017,7,2,67
07Jan2017,14,23:07:00,092,FL,Ocala,34482,29.229052,-82.306676,-82.306676-29.229052,1,2017,7,2,67
08Jan2017,42,12:32:13,092,FL,Ocala,34482,29.229052,-82.306676,-82.306676-29.229052,1,2017,8,2,67
09Jan2017,99,14:20:00,092,FL,Ocala,34482,29.229052,-82.306676,-82.306676-29.229052,1,2017,9,2,67
13Jan2017,686,0:00:00,092,FL,Ocala,34482,29.229052,-82.306676,-82.306676-29.229052,1,2017,13,2,67
14Jan2017,81,14:35:45,092,FL,Ocala,34482,29.229052,-82.306676,-82.306676-29.229052,1,2017,14,2,67
16Jan2017,461,0:00:00,092,FL,Ocala,34482,29.229052,-82.306676,-82.306676-29.229052,1,2017,16,2,67
17Jan2017,68,14:25:00,092,FL,Ocala,34482,29.229052,-82.306676,-82.306676-29.229052,1,2017,17,2,67
17Jan2017,66,15:36:00,092,FL,Ocala,34482,29.229052,-82.306676,-82.306676-29.229052,1,2017,17,2,67
12Jun2017,134,7:33:00,1001,TX,Big Lake,76932,31.212019,-101.46334,-101.46334-31.212019,6,2017,12,2,72
24Feb2018,127,21:44:00,102,WY,Rock Springs,82901,41.59755,-109.234183,-109.234183-41.59755,2,2018,24,2,81
17Mar2018,148,7:45:00,1023,TX,Lufkin,75901,31.330215,-94.721876,-94.721876-31.330215,3,2018,17,2,85
12Feb2018,149,10:00:00,1030,IL,Alsip,60803,41.66721,-87.740131,-87.740131-41.66721,2,2018,12,2,91
12Apr2017,134,0:40:00,1033,TX,Midland,79702,31.974932,-102.07866,-102.07866-31.974932,4,2017,12,2,93
23Mar2017,166,1:28:00,1042,IL,Bridgeview,60455,41.737459,-87.803915,-87.803915-41.737459,3,2017,23,2,96
30Sep2017,106,23:18:00,1043,ID,Idaho Falls,83402,43.496857,-112.113288,-112.113288-43.496857,9,2017,30,2,97
03Oct2017,130,1:28:52,1043,ID,Idaho Falls,83402,43.496857,-112.113288,-112.113288-43.496857,10,2017,3,2,97
22Aug2017,111,13:20:49,1043,ID,Idaho Falls,83402,43.496857,-112.113288,-112.113288-43.496857,8,2017,22,2,97
25Mar2017,62,7:00:00,1054,TX,Mustang Ridge,78610,30.082691,-97.843934,-97.843934-30.082691,3,2017,25,2,105
21Feb2018,87,10:55:59,1057,TX,Pasadena,77506,29.705414,-95.201839,-95.201839-29.705414,2,2018,21,2,106
14Nov2017,39,1:04:02,1096,FL,Cocoa,32926,28.387668,-80.791132,-80.791132-28.387668,11,2017,14,2,124
17Mar2017,208,12:25:00,130,OH,Richfield,44286,41.231451,-81.641199,-81.641199-41.231451,3,2017,17,2,153
03May2017,28,13:15:00,130,OH,Richfield,44286,41.231451,-81.641199,-81.641199-41.231451,5,2017,3,2,153
03May2017,27,15:17:00,130,OH,Richfield,44286,41.231451,-81.641199,-81.641199-41.231451,5,2017,3,2,153
03May2017,42,17:55:00,130,OH,Richfield,44286,41.231451,-81.641199,-81.641199-41.231451,5,2017,3,2,153
16May2017,46,17:45:19,130,OH,Richfield,44286,41.231451,-81.641199,-81.641199-41.231451,5,2017,16,2,153
18May2017,31,9:02:00,130,OH,Richfield,44286,41.231451,-81.641199,-81.641199-41.231451,5,2017,18,2,153
18May2017,27,10:36:00,130,OH,Richfield,44286,41.231451,-81.641199,-81.641199-41.231451,5,2017,18,2,153
19May2017,7,8:35:00,130,OH,Richfield,44286,41.231451,-81.641199,-81.641199-41.231451,5,2017,19,2,153
19May2017,4,9:30:00,130,OH,Richfield,44286,41.231451,-81.641199,-81.641199-41.231451,5,2017,19,2,153
19May2017,16,13:28:00,130,OH,Richfield,44286,41.231451,-81.641199,-81.641199-41.231451,5,2017,19,2,153
11Dec2017,93,8:51:33,147,NV,W. Wendover,89883,40.69133,-114.143019,-114.143019-40.69133,12,2017,11,2,165
27Nov2017,171,10:07:00,1550,AL,Good Hope,35055,34.174036,-86.843648,-86.843648-34.174036,11,2017,27,2,172
